Price,Rating,Stock,Discount,Category_A,Category_B,Category_C,Category_D,Category_UNKNOWN
620.0,3.038292519111159,0.0,33.0,0,0,0,0,1
4290.0,3.038292519111159,0.0,13.0,0,0,0,1,0
8171.0,2.059080055,0.0,14.0,1,0,0,0,0
1305.0,3.038292519111159,1.0,38.0,0,0,0,0,1
1078.0,4.705406944,0.0,23.0,0,0,0,0,1
6285.0,2.60792692,1.0,27.0,0,0,0,0,1
6551.0,4.246589692,1.0,5.0,0,0,0,0,1
9566.0,3.038292519111159,0.0,1.0,0,0,1,0,0
5016.970630372492,3.038292519111159,0.0,0.0,0,0,1,0,0
9442.0,2.690726984,1.0,39.0,0,0,0,0,1
1521.0,3.038292519111159,1.0,29.0,1,0,0,0,0
1704.0,2.853594757,1.0,6.0,0,0,0,0,1
158.0,3.038292519111159,0.0,12.0,0,0,0,0,1
231.0,1.444400305,1.0,38.0,0,0,0,0,1
8041.0,4.250726268,1.0,5.0,0,0,0,1,0
420.0,2.663846018,0.0,1.0,1,0,0,0,0
7645.0,3.038292519111159,0.0,25.0,0,0,1,0,0
5297.0,3.933676945,1.0,5.0,0,0,0,1,0
4636.0,3.038292519111159,0.0,8.0,0,0,0,0,1
7341.0,3.038292519111159,0.0,21.0,0,0,1,0,0
1971.0,3.038292519111159,0.0,1.0,0,1,0,0,0
4945.0,2.236450726,0.0,7.0,0,0,0,0,1
3412.0,3.038292519111159,0.0,24.0,0,1,0,0,0
2940.0,2.809246904,0.0,47.0,0,1,0,0,0
5016.970630372492,4.53529067,0.0,31.0,0,0,0,0,1
3280.0,3.038292519111159,0.0,29.0,0,0,0,0,1
409.0,3.038292519111159,0.0,16.0,0,0,0,0,1
8690.0,3.038292519111159,0.0,1.0,0,1,0,0,0
9287.0,4.696252557,0.0,2.0,0,0,0,0,1
3590.0,4.099343054,0.0,0.0,0,0,0,0,1
7644.0,3.038292519111159,0.0,0.0,0,0,0,1,0
2428.0,3.038292519111159,0.0,47.0,0,0,0,0,1
5310.0,3.649176394,0.0,1.0,1,0,0,0,0
2699.0,4.340577472,0.0,40.0,0,0,0,0,1
3341.0,4.841266709,0.0,44.0,0,0,0,0,1
7173.0,1.938883588,0.0,13.0,0,0,0,0,1
7293.0,1.958100921,1.0,29.0,0,1,0,0,0
4004.0,3.038292519111159,0.0,31.0,0,0,0,0,1
6722.0,2.419346271,1.0,8.0,0,0,0,0,1
1328.0,2.909360251,0.0,27.0,0,0,0,0,1
8583.0,3.038292519111159,1.0,31.0,0,1,0,0,0
4461.0,3.038292519111159,1.0,39.0,0,1,0,0,0
4888.0,3.038292519111159,1.0,2.0,0,0,0,1,0
9374.0,3.002856095,0.0,28.0,0,0,0,0,1
8339.0,3.918305268,1.0,41.0,0,0,0,0,1
7640.0,3.038292519111159,0.0,0.0,0,0,0,0,1
1700.0,1.383613505,1.0,13.0,0,0,0,0,1
680.0,3.038292519111159,1.0,18.0,0,0,0,0,1
2541.0,3.632204748,0.0,37.0,0,0,0,0,1
6322.0,3.038292519111159,0.0,0.0,0,0,0,0,1
6924.0,4.068935005,1.0,0.0,0,1,0,0,0
1103.0,3.038292519111159,0.0,47.0,0,1,0,0,0
9686.0,1.799974012,0.0,19.0,0,0,1,0,0
8669.0,4.641905702,0.0,12.0,0,0,0,0,1
4097.0,3.038292519111159,0.0,34.0,0,0,0,0,1
8281.0,3.038292519111159,0.0,12.0,0,0,0,0,1
1832.0,3.038292519111159,1.0,28.0,0,0,0,0,1
3741.0,3.038292519111159,0.0,47.0,0,1,0,0,0
7054.0,3.038292519111159,0.0,49.0,0,0,0,0,1
6355.0,2.764661281,0.0,0.0,0,0,0,0,1
1511.0,2.967568342,0.0,7.0,1,0,0,0,0
1545.0,2.14157275,1.0,29.0,0,0,0,0,1
828.0,2.153464497,0.0,8.0,0,0,0,1,0
6483.0,3.038292519111159,0.0,33.0,0,0,0,1,0
3704.0,2.93655431,1.0,1.0,0,0,0,0,1
3650.0,1.455301449,0.0,34.0,0,1,0,0,0
6354.0,2.872548994,1.0,46.0,0,0,0,0,1
3093.0,1.103927782,0.0,42.0,0,0,0,0,1
8585.0,3.038292519111159,0.0,43.0,0,0,0,1,0
9832.0,4.96709065,0.0,2.0,0,0,1,0,0
3726.0,3.038292519111159,1.0,26.0,1,0,0,0,0
7030.0,3.038292519111159,0.0,19.0,0,0,0,0,1
5769.0,3.038292519111159,0.0,18.0,0,0,0,0,1
2883.0,2.755392183,0.0,35.0,0,0,0,0,1
3736.0,1.027401458,0.0,26.0,0,0,0,0,1
7702.0,1.159747579,0.0,21.0,0,0,0,0,1
4437.0,3.038292519111159,1.0,8.0,0,0,0,0,1
6987.0,3.038292519111159,0.0,0.0,0,0,1,0,0
7648.0,3.038292519111159,1.0,45.0,0,0,0,0,1
1670.0,3.038292519111159,0.0,13.0,0,0,0,0,1
5335.0,3.038292519111159,0.0,12.0,0,1,0,0,0
6117.0,3.038292519111159,1.0,26.0,1,0,0,0,0
1695.0,3.137216936,1.0,7.0,0,1,0,0,0
4769.0,3.199256477,0.0,41.0,0,1,0,0,0
8325.0,3.749995245,0.0,6.0,0,0,0,0,1
1804.0,3.038292519111159,1.0,7.0,0,0,0,0,1
9951.0,3.038292519111159,1.0,26.0,0,0,0,0,1
4828.0,3.038292519111159,1.0,22.0,0,0,0,0,1
1698.0,3.089123168,1.0,11.0,0,0,0,0,1
2571.0,1.242519642,1.0,22.0,0,0,1,0,0
3691.0,4.799496226,0.0,37.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,23.0,0,0,0,0,1
6967.0,2.929478914,1.0,39.0,0,0,0,1,0
9148.0,3.038292519111159,0.0,46.0,0,0,0,0,1
3701.0,3.038292519111159,1.0,12.0,1,0,0,0,0
6867.0,3.038292519111159,0.0,3.0,0,0,0,0,1
2610.0,2.791204242,0.0,10.0,0,0,1,0,0
7606.0,3.654227386,1.0,0.0,0,0,0,0,1
3135.0,4.594448915,0.0,28.0,0,0,0,0,1
5597.0,3.116135384,1.0,27.0,0,0,0,1,0
1839.0,4.274956661,0.0,16.0,0,0,0,0,1
4763.0,3.972744227,0.0,42.0,0,0,0,1,0
4219.0,3.038292519111159,1.0,37.0,0,0,0,0,1
5608.0,4.157697337,0.0,6.0,0,0,0,0,1
5195.0,3.689327293,0.0,3.0,0,1,0,0,0
2540.0,3.038292519111159,1.0,40.0,0,0,1,0,0
6716.0,1.790399031,1.0,7.0,0,0,0,0,1
3722.0,3.038292519111159,0.0,37.0,0,1,0,0,0
8682.0,1.190636338,0.0,47.0,0,0,0,0,1
2647.0,3.038292519111159,1.0,0.0,0,0,1,0,0
4104.0,3.038292519111159,0.0,39.0,1,0,0,0,0
6952.0,4.511057655,0.0,4.0,0,0,1,0,0
9928.0,3.038292519111159,1.0,49.0,0,0,0,0,1
5712.0,2.747244805,0.0,45.0,0,0,0,0,1
251.0,1.033156305,0.0,44.0,0,0,0,0,1
3611.0,1.91573073,0.0,36.0,0,0,0,0,1
3295.0,1.537412675,0.0,11.0,0,0,0,0,1
889.0,3.038292519111159,0.0,45.0,0,0,0,0,1
1972.0,2.247259789,1.0,10.0,0,0,1,0,0
5429.0,4.958336197,1.0,2.0,0,0,0,0,1
4415.0,1.446394207,0.0,45.0,0,0,0,0,1
6889.0,3.038292519111159,0.0,13.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,16.0,0,0,0,0,1
2507.0,3.038292519111159,0.0,45.0,0,0,0,1,0
8945.0,4.670162361,0.0,11.0,0,0,0,0,1
6533.0,1.392323731,1.0,32.0,0,0,0,0,1
4318.0,2.130970062,0.0,0.0,0,0,0,0,1
2173.0,3.038292519111159,0.0,24.0,0,0,0,0,1
2996.0,3.397375844,0.0,49.0,0,0,0,0,1
521.0,1.109541284,0.0,30.0,0,0,0,1,0
4158.0,3.256011078,0.0,7.0,0,0,1,0,0
7314.0,3.038292519111159,0.0,41.0,0,0,0,0,1
3430.0,3.038292519111159,0.0,27.0,0,0,0,0,1
5016.970630372492,2.28483592,1.0,28.0,0,0,0,0,1
5556.0,3.038292519111159,1.0,1.0,0,0,0,0,1
7425.0,2.326320641,0.0,22.0,0,0,1,0,0
6689.0,1.015558285,1.0,20.0,0,0,0,0,1
5132.0,3.038292519111159,0.0,43.0,0,0,0,0,1
5475.0,3.038292519111159,0.0,13.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,6.0,0,0,0,0,1
8273.0,4.152618603,0.0,7.0,0,0,0,1,0
5565.0,3.038292519111159,0.0,47.0,0,0,0,0,1
4071.0,4.201654639,0.0,32.0,0,1,0,0,0
2269.0,3.038292519111159,0.0,31.0,0,0,0,0,1
7671.0,2.062739332,0.0,0.0,0,0,0,0,1
3472.0,3.038292519111159,0.0,41.0,0,1,0,0,0
3430.0,3.038292519111159,1.0,27.0,0,0,0,0,1
3668.0,3.038292519111159,0.0,20.0,0,0,0,0,1
5016.970630372492,3.038292519111159,1.0,11.0,0,0,0,0,1
8460.0,3.038292519111159,1.0,18.0,0,0,0,0,1
296.0,3.038292519111159,1.0,11.0,0,0,0,0,1
3145.0,1.848307296,1.0,15.0,0,0,0,0,1
3545.0,3.038292519111159,0.0,18.0,1,0,0,0,0
3688.0,3.038292519111159,1.0,7.0,0,0,0,0,1
7243.0,3.038292519111159,0.0,7.0,1,0,0,0,0
5124.0,1.114378759,1.0,0.0,1,0,0,0,0
4924.0,4.904717381,0.0,13.0,0,0,0,0,1
9157.0,3.038292519111159,0.0,49.0,0,0,0,0,1
1135.0,3.038292519111159,1.0,42.0,0,0,0,0,1
4267.0,3.038292519111159,0.0,19.0,0,0,0,0,1
5969.0,3.038292519111159,0.0,17.0,0,0,0,1,0
6161.0,3.038292519111159,0.0,39.0,0,0,0,1,0
7874.0,3.00732327,0.0,34.0,0,0,0,0,1
317.0,3.038292519111159,0.0,27.0,0,0,0,0,1
1557.0,3.860771351,0.0,15.0,0,0,0,0,1
571.0,3.030143278,0.0,37.0,0,0,0,0,1
8282.0,4.851657965,0.0,2.0,0,0,0,0,1
5016.970630372492,3.038292519111159,1.0,48.0,0,0,0,0,1
5219.0,3.038292519111159,0.0,19.0,0,0,0,0,1
2760.0,3.705958435,0.0,11.0,0,0,0,0,1
9501.0,3.038292519111159,0.0,15.0,0,0,0,0,1
7629.0,4.411939077,1.0,3.0,0,0,0,0,1
6868.0,3.988162397,0.0,20.0,0,0,0,0,1
8863.0,3.038292519111159,1.0,15.0,0,0,0,0,1
3465.0,3.038292519111159,0.0,40.0,0,0,1,0,0
6319.0,3.038292519111159,0.0,47.0,1,0,0,0,0
498.0,4.257966268,1.0,35.0,0,0,0,0,1
3452.0,3.150789248,1.0,33.0,0,0,0,0,1
1802.0,3.038292519111159,0.0,0.0,0,0,0,0,1
3066.0,3.038292519111159,0.0,34.0,0,0,0,0,1
2148.0,3.038292519111159,1.0,23.0,0,0,0,0,1
4943.0,3.038292519111159,0.0,14.0,0,0,0,1,0
1425.0,3.038292519111159,0.0,25.0,0,0,0,0,1
1083.0,3.285651632,0.0,28.0,0,0,0,1,0
398.0,2.128305109,0.0,20.0,0,0,0,0,1
4902.0,3.965778544,0.0,31.0,0,0,1,0,0
1735.0,3.508710724,1.0,20.0,0,0,0,0,1
7213.0,3.038292519111159,1.0,7.0,0,0,0,0,1
284.0,3.038292519111159,0.0,7.0,0,0,0,0,1
2655.0,3.038292519111159,1.0,32.0,0,0,0,1,0
9029.0,1.155030549,0.0,0.0,0,0,0,0,1
1690.0,4.768949678,0.0,11.0,0,0,0,0,1
3837.0,3.038292519111159,0.0,18.0,0,1,0,0,0
6216.0,1.912289774,1.0,35.0,0,0,0,0,1
6135.0,4.166996242,0.0,40.0,0,0,0,0,1
5325.0,2.175326498,0.0,11.0,0,0,0,0,1
9569.0,3.038292519111159,0.0,32.0,0,0,0,1,0
6916.0,4.332073496,0.0,42.0,0,0,0,0,1
6993.0,3.209793824,0.0,40.0,0,0,0,0,1
1628.0,3.038292519111159,0.0,11.0,1,0,0,0,0
7891.0,2.202289603,1.0,47.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,36.0,0,0,0,0,1
9780.0,3.038292519111159,0.0,15.0,0,1,0,0,0
8325.0,3.038292519111159,0.0,31.0,1,0,0,0,0
2570.0,3.038292519111159,0.0,16.0,0,0,0,0,1
868.0,3.038292519111159,0.0,21.0,0,0,0,0,1
9303.0,3.038292519111159,0.0,13.0,0,0,0,0,1
4147.0,4.341512883,1.0,21.0,0,0,0,0,1
889.0,3.038292519111159,1.0,26.0,0,0,1,0,0
568.0,4.482026662,0.0,3.0,0,0,0,1,0
1466.0,2.534061332,1.0,37.0,0,0,1,0,0
7111.0,3.038292519111159,0.0,0.0,0,0,0,0,1
5016.970630372492,4.923387096,1.0,42.0,0,0,0,1,0
8984.0,2.137580538,1.0,22.0,0,0,0,0,1
5655.0,3.038292519111159,1.0,41.0,0,1,0,0,0
5016.970630372492,3.038292519111159,0.0,45.0,0,0,0,0,1
8082.0,3.038292519111159,0.0,2.0,0,1,0,0,0
5016.970630372492,3.368637381,1.0,9.0,0,0,0,0,1
2137.0,3.038292519111159,1.0,26.0,0,1,0,0,0
7731.0,4.365546102,1.0,32.0,0,1,0,0,0
7539.0,3.544582893,1.0,29.0,1,0,0,0,0
7340.0,3.038292519111159,1.0,0.0,0,0,1,0,0
4672.0,3.331715957,0.0,49.0,0,0,0,0,1
7180.0,3.038292519111159,0.0,2.0,1,0,0,0,0
4734.0,2.732656991,0.0,0.0,0,1,0,0,0
500.0,3.038292519111159,1.0,43.0,0,0,1,0,0
7257.0,3.038292519111159,1.0,17.0,0,1,0,0,0
3867.0,3.038292519111159,0.0,49.0,0,0,0,0,1
7889.0,4.731517334,0.0,32.0,0,0,0,0,1
1028.0,3.038292519111159,0.0,34.0,0,0,0,0,1
6690.0,1.589540663,0.0,5.0,0,0,0,1,0
2359.0,4.368024013,1.0,11.0,0,0,0,0,1
8785.0,3.038292519111159,1.0,22.0,0,0,0,0,1
5164.0,3.038292519111159,0.0,27.0,0,1,0,0,0
6036.0,3.038292519111159,0.0,24.0,0,0,0,0,1
7147.0,3.038292519111159,0.0,16.0,0,0,0,1,0
5707.0,1.918981049,1.0,30.0,0,0,1,0,0
8421.0,1.651472186,0.0,4.0,0,0,0,1,0
1924.0,3.038292519111159,0.0,20.0,0,0,0,0,1
2642.0,3.038292519111159,0.0,2.0,0,0,0,0,1
1889.0,3.081174853,0.0,41.0,0,0,0,0,1
2328.0,1.457615723,0.0,26.0,0,0,0,0,1
7799.0,1.677858209,1.0,21.0,0,1,0,0,0
3867.0,3.038292519111159,1.0,26.0,0,0,0,0,1
1940.0,1.198293259,0.0,4.0,0,0,0,0,1
8282.0,2.115695884,0.0,25.0,0,1,0,0,0
8773.0,3.038292519111159,0.0,15.0,0,0,0,0,1
6566.0,3.038292519111159,0.0,20.0,0,0,1,0,0
9346.0,3.683532001,1.0,39.0,0,0,0,0,1
5961.0,3.038292519111159,0.0,3.0,0,0,1,0,0
8933.0,3.038292519111159,0.0,15.0,0,0,0,1,0
4374.0,3.038292519111159,0.0,21.0,0,0,0,0,1
5016.970630372492,3.038292519111159,1.0,24.0,0,0,0,0,1
5016.970630372492,1.156206866,1.0,26.0,0,0,0,0,1
796.0,3.038292519111159,0.0,18.0,0,0,0,0,1
2302.0,3.038292519111159,0.0,10.0,0,0,0,0,1
6806.0,3.038292519111159,0.0,18.0,0,0,0,0,1
934.0,4.18691059,0.0,9.0,0,0,0,1,0
3818.0,4.698912084,0.0,21.0,0,0,0,0,1
6281.0,1.49771807,0.0,43.0,0,0,0,0,1
8574.0,3.038292519111159,0.0,0.0,1,0,0,0,0
684.0,2.334876059,0.0,0.0,0,0,0,0,1
4304.0,4.590515556,1.0,1.0,0,0,0,1,0
9221.0,4.75540302,0.0,17.0,1,0,0,0,0
5016.970630372492,3.038292519111159,0.0,0.0,1,0,0,0,0
3740.0,3.61190053,1.0,16.0,0,0,0,1,0
440.0,1.003436632,0.0,10.0,0,0,0,1,0
2352.0,4.463197134,0.0,37.0,0,0,0,0,1
1519.0,3.038292519111159,1.0,15.0,0,0,0,0,1
1089.0,3.038292519111159,0.0,32.0,1,0,0,0,0
8473.0,3.038292519111159,0.0,19.0,0,0,1,0,0
1786.0,3.038292519111159,0.0,14.0,0,0,0,0,1
2993.0,3.038292519111159,0.0,43.0,0,0,0,0,1
6961.0,3.525718599,0.0,16.0,0,0,0,0,1
1167.0,2.507280422,1.0,47.0,0,0,0,0,1
126.0,3.038292519111159,0.0,23.0,0,0,1,0,0
7441.0,3.038292519111159,1.0,3.0,0,1,0,0,0
2242.0,4.464652126,0.0,24.0,0,0,0,1,0
6244.0,3.038292519111159,1.0,41.0,1,0,0,0,0
4477.0,4.066780091,0.0,37.0,0,0,0,0,1
474.0,3.038292519111159,0.0,3.0,0,0,0,0,1
4661.0,2.102019402,1.0,19.0,0,0,1,0,0
3793.0,2.055446766,1.0,22.0,0,0,0,0,1
5506.0,3.038292519111159,0.0,29.0,0,0,1,0,0
8437.0,3.038292519111159,0.0,45.0,0,0,0,0,1
8699.0,4.169566883,0.0,30.0,0,0,0,1,0
187.0,1.748495446,0.0,36.0,0,0,0,0,1
2952.0,3.038292519111159,1.0,34.0,0,0,0,1,0
5754.0,3.038292519111159,1.0,30.0,0,0,1,0,0
6194.0,1.351879822,0.0,45.0,0,0,1,0,0
9201.0,3.038292519111159,1.0,14.0,0,0,0,0,1
7054.0,3.038292519111159,1.0,10.0,0,0,0,0,1
2514.0,4.578985,0.0,2.0,0,0,0,0,1
4773.0,2.786519202,1.0,27.0,0,0,0,0,1
6258.0,3.038292519111159,0.0,10.0,0,0,0,0,1
7028.0,3.115534583,0.0,34.0,0,0,0,0,1
4531.0,3.038292519111159,0.0,42.0,0,0,0,0,1
1094.0,3.038292519111159,1.0,48.0,0,0,1,0,0
3922.0,3.038292519111159,0.0,0.0,0,0,0,1,0
6942.0,3.038292519111159,0.0,0.0,0,0,0,0,1
9731.0,2.183426498,1.0,12.0,0,0,1,0,0
4579.0,3.038292519111159,1.0,0.0,0,0,0,0,1
1034.0,3.038292519111159,1.0,0.0,1,0,0,0,0
218.0,3.038292519111159,0.0,25.0,0,0,0,0,1
7847.0,4.657849084,0.0,46.0,0,0,0,0,1
4565.0,3.038292519111159,0.0,36.0,0,0,0,1,0
5824.0,4.146355762,0.0,11.0,0,0,0,0,1
4611.0,4.370481242,0.0,10.0,1,0,0,0,0
2462.0,2.914034021,0.0,14.0,0,0,0,0,1
6129.0,3.373470882,0.0,31.0,0,0,0,0,1
9599.0,3.038292519111159,1.0,36.0,1,0,0,0,0
6566.0,4.55435123,1.0,24.0,0,0,0,0,1
5615.0,2.429237789,0.0,13.0,0,0,0,0,1
8075.0,3.038292519111159,0.0,48.0,0,0,0,1,0
8968.0,3.898796614,0.0,7.0,0,0,0,0,1
9714.0,3.038292519111159,0.0,10.0,0,0,0,0,1
5941.0,3.038292519111159,0.0,38.0,0,0,0,0,1
3770.0,3.038292519111159,0.0,10.0,0,0,0,0,1
4221.0,3.465892988,0.0,32.0,0,0,0,0,1
8086.0,3.038292519111159,0.0,19.0,0,0,0,0,1
5672.0,3.038292519111159,0.0,12.0,0,0,0,0,1
6479.0,2.819842197,1.0,32.0,0,0,0,0,1
4793.0,2.705174088,1.0,28.0,0,0,0,0,1
9379.0,1.865337851,0.0,23.0,0,1,0,0,0
8215.0,2.29026523,0.0,13.0,0,0,0,0,1
5016.970630372492,3.038292519111159,1.0,24.0,1,0,0,0,0
282.0,3.038292519111159,0.0,23.0,0,0,0,1,0
4844.0,3.782875509,0.0,49.0,0,0,0,0,1
5638.0,3.038292519111159,1.0,12.0,0,1,0,0,0
8823.0,1.134856421,0.0,0.0,0,0,1,0,0
4690.0,3.915965744,0.0,22.0,0,0,1,0,0
3475.0,4.720175685,0.0,6.0,0,0,0,0,1
4609.0,3.038292519111159,1.0,5.0,0,0,0,0,1
9265.0,3.038292519111159,1.0,23.0,0,0,1,0,0
5724.0,3.038292519111159,0.0,13.0,0,0,1,0,0
1503.0,2.869429138,0.0,49.0,0,0,0,0,1
4119.0,3.038292519111159,1.0,15.0,0,0,0,0,1
5016.970630372492,3.038292519111159,0.0,33.0,0,0,0,0,1
3216.0,3.038292519111159,0.0,28.0,0,1,0,0,0
4799.0,3.038292519111159,1.0,41.0,0,1,0,0,0
3557.0,3.038292519111159,1.0,44.0,0,0,0,0,1
3496.0,1.929425193,0.0,41.0,0,0,0,0,1
9572.0,3.038292519111159,0.0,27.0,0,1,0,0,0
3010.0,4.341961605,0.0,41.0,0,0,0,0,1
1121.0,3.038292519111159,0.0,27.0,0,0,0,0,1
5950.0,4.41530557,1.0,18.0,0,0,0,1,0
945.0,4.128949867,1.0,34.0,0,0,0,0,1
7711.0,1.411087368,0.0,19.0,0,0,0,0,1
1762.0,2.844827682,1.0,1.0,0,0,0,0,1
3321.0,3.599726302,0.0,0.0,0,0,0,0,1
1839.0,3.957731685,0.0,39.0,0,0,0,0,1
6313.0,1.552247484,1.0,10.0,0,0,0,1,0
2849.0,1.803500059,0.0,40.0,0,0,0,0,1
3193.0,2.390867432,1.0,0.0,0,0,0,0,1
6483.0,4.263628413,1.0,34.0,0,0,0,0,1
6433.0,3.038292519111159,1.0,5.0,0,0,0,1,0
9519.0,3.060620619,1.0,12.0,0,0,0,0,1
3280.0,3.038292519111159,0.0,25.0,0,0,0,0,1
4105.0,3.038292519111159,0.0,17.0,0,0,0,0,1
5258.0,3.038292519111159,0.0,25.0,0,0,0,0,1
5016.970630372492,3.742960558,0.0,27.0,0,0,0,0,1
9326.0,3.038292519111159,0.0,3.0,0,0,0,0,1
8619.0,3.038292519111159,0.0,34.0,0,0,0,1,0
6259.0,3.038292519111159,0.0,25.0,0,0,0,1,0
134.0,2.305678601,0.0,45.0,0,0,0,0,1
7914.0,3.038292519111159,0.0,2.0,1,0,0,0,0
9463.0,3.038292519111159,0.0,0.0,0,0,0,1,0
9295.0,3.038292519111159,1.0,0.0,0,0,0,1,0
2838.0,3.038292519111159,0.0,25.0,1,0,0,0,0
6490.0,3.038292519111159,0.0,10.0,0,0,0,0,1
4356.0,3.038292519111159,0.0,38.0,0,0,0,1,0
1307.0,3.038292519111159,0.0,30.0,0,0,0,0,1
7467.0,4.204570587,0.0,48.0,0,0,1,0,0
5883.0,3.543257514,0.0,6.0,0,0,0,0,1
1411.0,2.283845007,1.0,9.0,1,0,0,0,0
9911.0,3.038292519111159,1.0,3.0,0,1,0,0,0
2969.0,1.016958298,0.0,23.0,1,0,0,0,0
2896.0,3.038292519111159,1.0,8.0,0,1,0,0,0
604.0,3.038292519111159,0.0,22.0,0,0,0,0,1
323.0,4.157982203,0.0,0.0,0,0,0,1,0
1057.0,3.038292519111159,0.0,17.0,0,0,1,0,0
3965.0,1.030506535,0.0,22.0,0,0,0,0,1
1577.0,3.038292519111159,1.0,14.0,0,0,0,0,1
8808.0,2.53659431,0.0,13.0,0,0,0,1,0
2040.0,3.152110023,1.0,0.0,0,0,1,0,0
4737.0,3.038292519111159,0.0,0.0,0,0,0,0,1
5750.0,4.498982061,0.0,13.0,0,0,0,0,1
1568.0,4.113798158,0.0,48.0,0,0,0,0,1
8260.0,1.288582686,0.0,16.0,0,1,0,0,0
6212.0,3.038292519111159,0.0,10.0,0,0,0,0,1
2186.0,3.038292519111159,0.0,22.0,0,0,0,0,1
6944.0,3.038292519111159,1.0,38.0,0,0,0,0,1
5343.0,3.034774508,0.0,20.0,1,0,0,0,0
8683.0,3.038292519111159,0.0,39.0,0,0,1,0,0
4509.0,2.948336452,1.0,37.0,0,0,0,0,1
9631.0,1.111341497,1.0,23.0,0,0,0,0,1
5904.0,4.421146603,0.0,31.0,0,1,0,0,0
6639.0,4.534516148,0.0,33.0,0,0,1,0,0
997.0,4.437430898,1.0,37.0,0,0,0,0,1
387.0,3.634321673,0.0,17.0,0,0,0,0,1
7000.0,4.690735016,1.0,8.0,0,0,0,0,1
7579.0,3.038292519111159,0.0,20.0,0,0,0,0,1
750.0,3.038292519111159,0.0,33.0,0,0,1,0,0
8024.0,2.510680057,0.0,12.0,0,0,0,0,1
3187.0,4.317107463,1.0,20.0,0,0,0,0,1
3770.0,3.038292519111159,0.0,38.0,1,0,0,0,0
5774.0,4.423889889,1.0,7.0,0,0,0,0,1
6617.0,3.613701308,1.0,13.0,0,0,1,0,0
1249.0,3.038292519111159,0.0,10.0,0,0,0,0,1
3986.0,3.038292519111159,0.0,26.0,1,0,0,0,0
2066.0,3.038292519111159,0.0,42.0,0,0,0,0,1
7274.0,1.905004933,1.0,7.0,0,1,0,0,0
4101.0,3.038292519111159,0.0,12.0,0,0,0,0,1
9418.0,3.936755414,1.0,9.0,0,0,0,0,1
7715.0,3.038292519111159,1.0,41.0,0,0,0,0,1
665.0,3.038292519111159,0.0,22.0,0,0,0,0,1
5016.970630372492,4.726100541,0.0,42.0,0,0,1,0,0
8604.0,3.659524202,0.0,48.0,1,0,0,0,0
9122.0,3.588629928,1.0,45.0,0,1,0,0,0
7335.0,4.972969858,0.0,28.0,0,0,0,0,1
6286.0,4.315610568,0.0,21.0,1,0,0,0,0
4815.0,3.038292519111159,0.0,0.0,0,0,1,0,0
4242.0,1.240912923,0.0,23.0,0,1,0,0,0
9513.0,3.038292519111159,0.0,37.0,0,0,0,0,1
1558.0,2.126048969,0.0,34.0,0,0,0,0,1
7381.0,3.038292519111159,0.0,31.0,0,0,0,0,1
972.0,4.581309176,0.0,0.0,0,0,0,0,1
5051.0,1.441588657,0.0,0.0,0,0,0,1,0
3003.0,2.716204723,0.0,7.0,0,1,0,0,0
778.0,2.182400374,1.0,45.0,0,0,0,0,1
9470.0,3.038292519111159,0.0,1.0,0,1,0,0,0
3534.0,3.038292519111159,1.0,0.0,1,0,0,0,0
1535.0,4.637649326,0.0,7.0,0,0,0,0,1
968.0,3.038292519111159,1.0,0.0,0,0,0,0,1
3284.0,3.038292519111159,1.0,0.0,0,0,0,1,0
5693.0,3.038292519111159,1.0,14.0,0,1,0,0,0
7759.0,3.067195483,0.0,39.0,0,0,0,1,0
2562.0,1.1535284,1.0,35.0,1,0,0,0,0
644.0,3.038292519111159,0.0,47.0,0,0,0,1,0
5212.0,2.113406457,0.0,42.0,0,0,0,0,1
7416.0,3.170943757,1.0,34.0,0,1,0,0,0
3690.0,3.038292519111159,0.0,4.0,0,0,0,1,0
9095.0,3.038292519111159,0.0,18.0,0,1,0,0,0
6510.0,4.308675606,0.0,7.0,0,0,1,0,0
6262.0,3.038292519111159,1.0,11.0,0,0,0,0,1
9639.0,3.038292519111159,1.0,36.0,0,0,0,0,1
3471.0,3.038292519111159,0.0,20.0,0,0,0,0,1
4587.0,2.712058753,0.0,11.0,0,0,0,0,1
3620.0,3.038292519111159,1.0,0.0,0,0,0,0,1
5633.0,3.038292519111159,1.0,45.0,0,0,0,0,1
5857.0,2.672355687,0.0,7.0,0,0,0,0,1
357.0,1.476927448,1.0,21.0,0,0,0,0,1
3215.0,1.084174653,0.0,31.0,0,0,0,0,1
339.0,3.388199454,0.0,0.0,0,0,0,0,1
7515.0,3.038292519111159,1.0,1.0,0,0,0,0,1
7409.0,3.038292519111159,0.0,23.0,0,0,0,0,1
9154.0,4.271334932,0.0,0.0,0,0,0,1,0
8447.0,3.038292519111159,0.0,34.0,0,0,0,0,1
5141.0,3.038292519111159,1.0,24.0,0,0,0,0,1
4154.0,3.038292519111159,1.0,48.0,1,0,0,0,0
3272.0,3.271867653,0.0,46.0,0,0,0,0,1
8292.0,3.73645765,0.0,0.0,0,0,0,0,1
124.0,3.038292519111159,0.0,11.0,0,0,0,0,1
423.0,2.107838186,0.0,7.0,0,0,0,0,1
